,fips,mean_14,mean_7
2094,39103.0,-0.052022529441884895,-0.05343573988735379
2095,39105.0,-0.439714285714287,-0.9040000000000009
2096,39107.0,-0.038815958815959395,0.35315315315315293
2097,39109.0,-0.22776504297994307,-0.10299631600491209
2098,39111.0,-0.22495238095238124,0.07809523809523793
2099,39113.0,-0.23265789998007638,-0.0934528790595737
2100,39115.0,-0.14757142857142988,-0.06628571428571557
2101,39117.0,0.13961745367603032,0.004447101016137743
2102,39119.0,-0.07388392857142881,0.3051785714285712
2103,39121.0,-0.14560000000000142,-0.6258285714285728
2104,39123.0,0.1267801628423377,-0.3374685418208749
2105,39125.0,-0.09607142857142999,0.33671428571428397
2106,39127.0,-0.0976497695852543,0.26479262672810994
2107,39129.0,0.48548743885249873,0.2034265815438173
2108,39131.0,0.4561904761904755,0.6468571428571417
2109,39133.0,-0.04938566552901121,0.026884446611407875
2110,39135.0,-0.24930182599355646,-0.4140923737916226
2111,39137.0,0.5466206301251609,0.5939577039274909
2112,39139.0,-0.0580309810671266,-0.1982788296041317
2113,39141.0,-0.16854151084517646,-0.5308002991772629
2114,39143.0,-0.08108527131783029,-0.2306533776301221
2115,39145.0,-0.3732919254658394,-0.6611180124223608
2116,39147.0,-0.14248979591836794,-0.20579591836734754
2117,39149.0,-0.37540952380952486,-0.07889523809523913
2118,39151.0,0.0705825560464728,0.0055997381770567355
2119,39153.0,0.11637427448043357,0.13259876427635153
2120,39155.0,-0.06478948336091264,-0.11256480970766765
2121,39157.0,0.17021645021644996,0.3727994227994224
2122,39159.0,0.07797503467406328,0.21497919556171913
2123,39161.0,0.12742857142857053,-0.12952380952381098
2124,39163.0,0.18659340659340654,0.37318681318681307
2125,39165.0,-0.11338243845706615,-0.20628804031789175
2126,39167.0,0.01619243179818033,0.10337342329128682
2127,39169.0,0.03995697074010245,-0.036953528399312326
2128,39171.0,0.539478991596638,0.8663193277310917
2129,39173.0,0.1620557491289192,0.2685574912891981
2130,39175.0,-0.004439197166470914,-0.006800472255018532
2131,40001.0,0.1202750665483581,0.15723158828748854
2132,40003.0,-0.3960000000000016,-1.1805714285714295
2133,40005.0,-0.046285714285714416,0.0
2134,40007.0,0.1689999999999998,0.5285714285714282
2135,40009.0,0.37154285714285656,0.4219428571428563
2136,40011.0,0.0,0.0
2137,40013.0,0.07135888501742085,-0.117073170731708
2138,40015.0,-0.013324175824177128,-1.0129304029304047
2139,40017.0,-0.029826928718099856,0.08518627163390917
2140,40019.0,0.38923076923076916,0.7428571428571427
2141,40021.0,-0.16074626865671718,-0.12976545842217552
2142,40023.0,-0.1535238095238111,-0.5173333333333349
2143,40025.0,0.7782857142857134,1.0937142857142839
2144,40027.0,-0.020388745412532983,0.09472067418784794
2145,40029.0,0.0,0.0
2146,40031.0,0.009450549450548946,-0.054278624601205534
2147,40033.0,-0.14811428571428562,-0.23611428571428522
2148,40035.0,-0.1748901098901103,0.1379120879120877
2149,40037.0,-0.025633699633700206,0.01967765567765495
2150,40039.0,0.07108571428571393,-0.3121142857142861
2151,40041.0,-0.27319216182048106,-0.5799367888748419
2152,40043.0,-0.439714285714287,-0.9040000000000009
2153,40045.0,0.0,0.0
2154,40047.0,0.030243902439023834,-0.24738675958188236
2155,40049.0,0.12426439232409332,0.333987206823027
2156,40051.0,0.25271428571428484,0.2713015873015862
2157,40053.0,-0.44657142857142945,-0.23142857142857176
2158,40055.0,-0.2986289252543125,0.07867315347191514
2159,40057.0,0.0,0.0
2160,40059.0,0.39599999999999874,-0.38857142857143073
2161,40061.0,0.5735403726708066,0.5331677018633523
2162,40063.0,0.0,0.0
2163,40065.0,0.3435250463821888,1.0047495361781071
2164,40067.0,0.09399999999999899,0.5468571428571415
2165,40069.0,0.039285714285712973,-0.9753571428571437
2166,40071.0,-0.26488753799392145,-0.10757446808510654
2167,40073.0,-0.11607142857142952,0.16799999999999946
2168,40075.0,0.20993788819875672,0.07875776397515397
2169,40077.0,0.02274285714285689,0.23611428571428522
2170,40079.0,0.12903896103896004,0.10690909090908987
2171,40081.0,-0.20078341013824877,0.0477419354838714
2172,40083.0,0.17413127413127374,0.2666409266409262
2173,40085.0,-0.02314285714285708,0.0
2174,40087.0,0.16013705851344193,0.5649341064839216
2175,40089.0,-0.10278571428571508,-0.039142857142857465
2176,40091.0,0.06485714285714218,-0.1308571428571436
2177,40093.0,-0.03752380952381014,-0.36304761904761956
2178,40095.0,-0.1911428571428584,-0.19657142857142995
2179,40097.0,-0.16339285714285792,-0.29158163265306186
2180,40099.0,0.3319047619047612,-0.32000000000000145
2181,40101.0,-0.12098818474758355,-0.2293877551020411
2182,40103.0,-0.0686666666666668,2.5812685322534887e-16
2183,40105.0,0.24123626373626325,0.44532967032966964
2184,40107.0,-0.9154285714285726,-0.22971428571428612
2185,40109.0,-0.02449137265001331,0.10670836245907016
2186,40111.0,-0.1394642857142859,-0.00957142857142848
2187,40113.0,-0.20089093701996993,-0.12337941628264226
2188,40115.0,-0.13470899470899525,-0.18074074074074134
2189,40117.0,-0.20246305418719238,-0.08260098522167493
2190,40119.0,-0.01945454545454594,-0.08223376623376685
2191,40121.0,0.1054493850520333,0.0003027436140008751
2192,40123.0,-0.19988571428571375,-0.11851428571428421
2193,40125.0,-0.1375527950310568,-0.08881987577639792
2194,40127.0,0.3959999999999999,0.7919999999999998
2195,40129.0,0.0,0.0
2196,40131.0,0.00461538461538425,0.04441558441558385
2197,40133.0,-0.29137466307277704,0.002587601078166409
2198,40135.0,-0.21709523809523884,0.23961904761904732
2199,40137.0,-0.04132467532467591,0.08519480519480453
2200,40139.0,0.44956093381880446,0.7305290212036831
2201,40141.0,-0.4285714285714289,-1.0391836734693876
2202,40143.0,-0.03571018357091646,0.04660445082555565
2203,40145.0,-0.2139687875150065,-0.46154141656662684
2204,40147.0,0.08768234111470923,0.21292974421981364
2205,40149.0,1.0007142857142852,1.6757142857142846
2206,40151.0,0.5255238095238077,0.1295238095238063
2207,40153.0,0.0033333333333330456,0.02952380952380878
2208,41001.0,0.0,0.0
2209,41003.0,-0.10148496240601576,-0.22890977443609112
2210,41005.0,-0.032300920368148245,-0.008376684006937184
2211,41007.0,-0.2804464285714293,-0.07232142857142866
2212,41009.0,-0.4524489795918379,-0.45812244897959237
2213,41011.0,0.4894720496894407,0.9141614906832293
2214,41013.0,-0.11485714285714306,0.0
2215,41015.0,-0.5732857142857147,-0.29885714285714277
2216,41017.0,-0.0707669172932337,-0.026812030075189147
2217,41019.0,-0.15584859584859667,-0.5827106227106233
2218,41021.0,0.0,0.0
2219,41023.0,0.0,0.0
2220,41025.0,0.23142857142857137,0.46285714285714274
2221,41027.0,-0.050000000000000544,0.2529523809523805
2222,41029.0,-0.27281632653061255,-0.11206997084548138
2223,41031.0,0.4160932944606409,0.6957434402332353
2224,41033.0,-0.19529411764705928,-0.06084033613445434
2225,41035.0,-0.11206015037594082,-0.07813533834586546
2226,41037.0,0.0,0.0
2227,41039.0,-0.19196850393700854,-0.2682339707536567
2228,41041.0,0.10559999999999925,0.07771428571428518
2229,41043.0,0.06303275920297143,0.1498682877406276
2230,41045.0,0.016168831168830673,-0.07220779220779251
2231,41047.0,0.025294803076205234,-0.0014332323467732971
2232,41049.0,-0.39297959183673464,0.03493877551020384
2233,41051.0,-0.021461718813162882,-0.028708868946560974
2234,41053.0,-0.04990667623833495,0.11158650394831293
2235,41055.0,-0.3960000000000004,0.0
2236,41057.0,-0.18228571428571594,-0.540952380952383
2237,41059.0,0.05577142857142798,-0.05170285714285782
2238,41061.0,-0.20500000000000027,-0.1397142857142856
2239,41063.0,-0.0022857142857143245,0.0
2240,41065.0,0.015384615384615294,0.07841758241758215
2241,41067.0,-0.052899621763165934,0.0265580448065171
2242,41069.0,0.0,0.0
2243,41071.0,-0.0998969072164951,-0.1413549337260685
2244,42001.0,0.07113520408163178,0.1080357142857133
